index,mot,phoneme
4_09_07,yn,n
4_09_07,yn,y
4_09_07,pat,a
4_09_07,pat,t
4_09_07,pat,p
4_09_07,k0guː,k
4_09_07,k0guː,0
4_09_07,k0guː,u
4_09_07,k0guː,g
4_09_07,juhu,u
4_09_07,juhu,u
4_09_07,juhu,j
4_09_07,at0sj1,a
4_09_07,at0sj1,s
4_09_07,at0sj1,t
4_09_07,at0sj1,0
4_09_07,at0sj1,1
4_09_07,at0sj1,j
4_09_07,k0guː,k
4_09_07,k0guː,0
4_09_07,k0guː,u
4_09_07,k0guː,g
4_09_07,wu,u
4_09_07,wu,w
4_09_07,wu,u
4_09_07,wu,w
4_09_07,e,e
4_09_07,vwala,a
4_09_07,vwala,a
4_09_07,vwala,l
4_09_07,vwala,v
4_09_07,vwala,w
4_09_07,apʁɛ,a
4_09_07,apʁɛ,ɛ
4_09_07,apʁɛ,p
4_09_07,ʒə,ə
4_09_07,ʒə,ʒ
4_09_07,kɔlɔʁjɛ,l
4_09_07,kɔlɔʁjɛ,ɛ
4_09_07,kɔlɔʁjɛ,k
4_09_07,kɔlɔʁjɛ,ɔ
4_09_07,kɔlɔʁjɛ,ɔ
4_09_07,kɔlɔʁjɛ,j
4_09_07,mɛ,ɛ
4_09_07,mɛ,m
4_09_07,mwa,a
4_09_07,mwa,m
4_09_07,mwa,w
4_09_07,ʒ,ʒ
4_09_07,e,e
4_09_07,mi,i
4_09_07,mi,m
4_09_07,tu,t
4_09_07,tu,u
4_09_07,t0,t
4_09_07,t0,0
4_09_07,ʒon,n
4_09_07,ʒon,o
4_09_07,ʒon,ʒ
4_09_07,paʁskə,a
4_09_07,paʁskə,s
4_09_07,paʁskə,ə
4_09_07,paʁskə,k
4_09_07,paʁskə,p
4_09_07,il,l
4_09_07,il,i
4_09_07,ɛ,ɛ
4_09_07,0flame,a
4_09_07,0flame,l
4_09_07,0flame,e
4_09_07,0flame,m
4_09_07,0flame,0
4_09_07,0flame,f
4_09_07,mpapa,a
4_09_07,mpapa,a
4_09_07,mpapa,p
4_09_07,mpapa,p
4_09_07,mpapa,m
4_09_07,papa,a
4_09_07,papa,a
4_09_07,papa,p
4_09_07,papa,p
4_09_07,mam0,a
4_09_07,mam0,m
4_09_07,mam0,m
4_09_07,mam0,0
4_09_07,ty,t
4_09_07,ty,y
4_09_07,puʁɛ,ɛ
4_09_07,puʁɛ,p
4_09_07,puʁɛ,u
4_09_07,mə,ə
4_09_07,mə,m
4_09_07,mə,ə
4_09_07,mə,m
4_09_07,pʁ0dʁə,ə
4_09_07,pʁ0dʁə,p
4_09_07,pʁ0dʁə,d
4_09_07,pʁ0dʁə,0
4_09_07,m1,m
4_09_07,m1,1
4_09_07,ə,ə
4_09_07,lə,l
4_09_07,lə,ə
4_09_07,lə,l
4_09_07,lə,ə
4_09_07,skɔtʃ,s
4_09_07,skɔtʃ,t
4_09_07,skɔtʃ,k
4_09_07,skɔtʃ,ɔ
4_09_07,skɔtʃ,ʃ
4_09_07,ʃ,ʃ
4_09_07,fɛ,ɛ
4_09_07,fɛ,f
4_09_07,3,3
4_09_07,bato,a
4_09_07,bato,t
4_09_07,bato,o
4_09_07,bato,b
4_09_07,puʁ,p
4_09_07,puʁ,u
4_09_07,ə,ə
4_09_07,papa,a
4_09_07,papa,a
4_09_07,papa,p
4_09_07,papa,p
4_09_07,papa,a
4_09_07,papa,a
4_09_07,papa,p
4_09_07,papa,p
4_09_07,ʒə,ə
4_09_07,ʒə,ʒ
4_09_07,kɔlɔʁij,l
4_09_07,kɔlɔʁij,i
4_09_07,kɔlɔʁij,k
4_09_07,kɔlɔʁij,ɔ
4_09_07,kɔlɔʁij,ɔ
4_09_07,kɔlɔʁij,j
4_09_07,apʁɛ,a
4_09_07,apʁɛ,ɛ
4_09_07,apʁɛ,p
4_09_07,d,d
4_09_07,yn,n
4_09_07,yn,y
4_09_07,otʁ,t
4_09_07,otʁ,o
4_09_07,kulœʁ,l
4_09_07,kulœʁ,k
4_09_07,kulœʁ,u
4_09_07,kulœʁ,œ
4_09_07,sɛ,s
4_09_07,sɛ,ɛ
4_09_07,pa,a
4_09_07,pa,p
4_09_07,gʁav,a
4_09_07,gʁav,v
4_09_07,gʁav,g
4_09_07,gute,e
4_09_07,gute,t
4_09_07,gute,u
4_09_07,gute,g
4_09_07,apeʁo,a
4_09_07,apeʁo,e
4_09_07,apeʁo,p
4_09_07,apeʁo,o
4_09_07,e,e
4_09_07,anwa,a
4_09_07,anwa,a
4_09_07,anwa,n
4_09_07,anwa,w
4_09_07,ty,t
4_09_07,ty,y
4_09_07,a,a
4_09_07,0vi,i
4_09_07,0vi,0
4_09_07,0vi,v
4_09_07,d,d
4_09_07,kɛl,l
4_09_07,kɛl,ɛ
4_09_07,kɛl,k
4_09_07,kulœʁ,l
4_09_07,kulœʁ,k
4_09_07,kulœʁ,u
4_09_07,kulœʁ,œ
4_09_07,m2n0,m
4_09_07,m2n0,0
4_09_07,m2n0,n
4_09_07,m2n0,2
4_09_07,vijɔlɛ,l
4_09_07,vijɔlɛ,i
4_09_07,vijɔlɛ,ɛ
4_09_07,vijɔlɛ,v
4_09_07,vijɔlɛ,ɔ
4_09_07,vijɔlɛ,j
4_09_07,avɛk,a
4_09_07,avɛk,ɛ
4_09_07,avɛk,k
4_09_07,avɛk,v
4_09_07,lə,l
4_09_07,lə,ə
4_09_07,vɛʁ,ɛ
4_09_07,vɛʁ,v
4_09_07,lə,l
4_09_07,lə,ə
4_09_07,ʁoz,o
4_09_07,ʁoz,z
4_09_07,vijɔlɛ,l
4_09_07,vijɔlɛ,i
4_09_07,vijɔlɛ,ɛ
4_09_07,vijɔlɛ,v
4_09_07,vijɔlɛ,ɔ
4_09_07,vijɔlɛ,j
4_09_07,sɛ,s
4_09_07,sɛ,ɛ
4_09_07,mjø,m
4_09_07,mjø,j
4_09_07,mjø,ø
4_09_07,t,t
4_09_07,a,a
4_09_07,di,i
4_09_07,di,d
4_09_07,0,0
4_09_07,pʁəmje,e
4_09_07,pʁəmje,ə
4_09_07,pʁəmje,p
4_09_07,pʁəmje,m
4_09_07,pʁəmje,j
4_09_07,əta,a
4_09_07,əta,ə
4_09_07,əta,t
4_09_07,aja,a
4_09_07,aja,a
4_09_07,aja,j
4_09_07,k0,k
4_09_07,k0,0
4_09_07,sɛ,s
4_09_07,sɛ,ɛ
4_09_07,0flame,a
4_09_07,0flame,l
4_09_07,0flame,e
4_09_07,0flame,m
4_09_07,0flame,0
4_09_07,0flame,f
4_09_07,sɛ,s
4_09_07,sɛ,ɛ
4_09_07,tu,t
4_09_07,tu,u
4_09_07,0,0
4_09_07,f,f
4_09_07,se,e
4_09_07,se,s
4_09_07,yn,n
4_09_07,yn,y
4_09_07,suʁi,s
4_09_07,suʁi,i
4_09_07,suʁi,u
4_09_07,ki,i
4_09_07,ki,k
4_09_07,lɛ,l
4_09_07,lɛ,ɛ
4_09_07,za,a
4_09_07,za,z
4_09_07,ekʁaze,a
4_09_07,ekʁaze,e
4_09_07,ekʁaze,e
4_09_07,ekʁaze,k
4_09_07,ekʁaze,z
4_09_07,sɛ,s
4_09_07,sɛ,ɛ
4_09_07,yn,n
4_09_07,yn,y
4_09_07,wɛ,ɛ
4_09_07,wɛ,w
4_09_07,1,1
4_09_07,n0,0
4_09_07,n0,n
4_09_07,na,a
4_09_07,na,n
4_09_07,mɛm,ɛ
4_09_07,mɛm,m
4_09_07,mɛm,m
4_09_07,dɛ,ɛ
4_09_07,dɛ,d
4_09_07,fuʁmi,i
4_09_07,fuʁmi,m
4_09_07,fuʁmi,u
4_09_07,fuʁmi,f
4_09_07,mɛm,ɛ
4_09_07,mɛm,m
4_09_07,mɛm,m
4_09_07,nu,n
4_09_07,nu,u
4_09_07,1,1
4_09_07,n0,0
4_09_07,n0,n
4_09_07,na,a
4_09_07,na,n
4_09_07,dɛ,ɛ
4_09_07,dɛ,d
4_09_07,fuʁmi,i
4_09_07,fuʁmi,m
4_09_07,fuʁmi,u
4_09_07,fuʁmi,f
4_09_07,yn,n
4_09_07,yn,y
4_09_07,fuʁmij,i
4_09_07,fuʁmij,m
4_09_07,fuʁmij,u
4_09_07,fuʁmij,f
4_09_07,fuʁmij,j
4_09_07,0plys,l
4_09_07,0plys,s
4_09_07,0plys,p
4_09_07,0plys,0
4_09_07,0plys,y
4_09_07,mam0,a
4_09_07,mam0,m
4_09_07,mam0,m
4_09_07,mam0,0
4_09_07,m,m
4_09_07,sa,a
4_09_07,sa,s
4_09_07,mɛ,ɛ
4_09_07,mɛ,m
4_09_07,ɛl,l
4_09_07,ɛl,ɛ
4_09_07,ɛ,ɛ
4_09_07,nœv,n
4_09_07,nœv,v
4_09_07,nœv,œ
4_09_07,k0,k
4_09_07,k0,0
4_09_07,ɛl,l
4_09_07,ɛl,ɛ
4_09_07,səʁa,a
4_09_07,səʁa,s
4_09_07,səʁa,ə
4_09_07,nœv,n
4_09_07,nœv,v
4_09_07,nœv,œ
4_09_07,i,i
4_09_07,zɛm,ɛ
4_09_07,zɛm,m
4_09_07,zɛm,z
4_09_07,pa,a
4_09_07,pa,p
4_09_07,l,l
4_09_07,ɔdœʁə,ə
4_09_07,ɔdœʁə,d
4_09_07,ɔdœʁə,ɔ
4_09_07,ɔdœʁə,œ
4_09_07,t,t
4_09_07,ɛ,ɛ
4_09_07,fu,u
4_09_07,fu,f
4_09_07,ɛja,a
4_09_07,ɛja,ɛ
4_09_07,ɛja,j
4_09_07,b1b1,1
4_09_07,b1b1,1
4_09_07,b1b1,b
4_09_07,b1b1,b
4_09_07,a,a
4_09_07,ʒ,ʒ
4_09_07,ve,e
4_09_07,ve,v
4_09_07,gute,e
4_09_07,gute,t
4_09_07,gute,u
4_09_07,gute,g
4_09_07,m,m
4_09_07,vwala,a
4_09_07,vwala,a
4_09_07,vwala,l
4_09_07,vwala,v
4_09_07,vwala,w
4_09_07,t1,t
4_09_07,t1,1
4_09_07,bato,a
4_09_07,bato,t
4_09_07,bato,o
4_09_07,bato,b
4_09_07,teɔfil,l
4_09_07,teɔfil,e
4_09_07,teɔfil,i
4_09_07,teɔfil,t
4_09_07,teɔfil,ɔ
4_09_07,teɔfil,f
4_09_07,kɔʁ,k
4_09_07,kɔʁ,ɔ
4_09_07,diʁ,i
4_09_07,diʁ,d
4_09_07,kə,ə
4_09_07,kə,k
4_09_07,sɛ,s
4_09_07,sɛ,ɛ
4_09_07,mwa,a
4_09_07,mwa,m
4_09_07,mwa,w
4_09_07,ki,i
4_09_07,ki,k
4_09_07,l,l
4_09_07,a,a
4_09_07,fɛ,ɛ
4_09_07,fɛ,f
4_09_07,mm,m
4_09_07,mm,m
4_09_07,mm,m
4_09_07,mm,m
4_09_07,ɔ,ɔ
4_09_07,ʒ,ʒ
4_09_07,e,e
4_09_07,ublije,l
4_09_07,ublije,e
4_09_07,ublije,i
4_09_07,ublije,u
4_09_07,ublije,b
4_09_07,ublije,j
4_09_07,la,a
4_09_07,la,l
4_09_07,mm,m
4_09_07,mm,m
4_09_07,mm,m
4_09_07,mm,m
4_09_07,m,m
4_09_07,dɛ,ɛ
4_09_07,dɛ,d
4_09_07,b1b1,1
4_09_07,b1b1,1
4_09_07,b1b1,b
4_09_07,b1b1,b
4_09_07,la,a
4_09_07,la,l
4_09_07,ʒə,ə
4_09_07,ʒə,ʒ
4_09_07,mɛ,ɛ
4_09_07,mɛ,m
4_09_07,d,d
4_09_07,l,l
4_09_07,ot,t
4_09_07,ot,o
4_09_07,kɔte,e
4_09_07,kɔte,t
4_09_07,kɔte,k
4_09_07,kɔte,ɔ
4_09_07,sa,a
4_09_07,sa,s
4_09_07,va,a
4_09_07,va,v
4_09_07,ɛtʁ,ɛ
4_09_07,ɛtʁ,t
4_09_07,bo,o
4_09_07,bo,b
4_09_07,vwala,a
4_09_07,vwala,a
4_09_07,vwala,l
4_09_07,vwala,v
4_09_07,vwala,w
4_09_07,kɔm0,k
4_09_07,kɔm0,m
4_09_07,kɔm0,0
4_09_07,kɔm0,ɔ
4_09_07,ʒ,ʒ
4_09_07,ek,e
4_09_07,ek,k
4_09_07,kɔm0,k
4_09_07,kɔm0,m
4_09_07,kɔm0,0
4_09_07,kɔm0,ɔ
4_09_07,sa,a
4_09_07,sa,s
4_09_07,s,s
4_09_07,ekʁi,e
4_09_07,ekʁi,i
4_09_07,ekʁi,k
4_09_07,teɔfil,l
4_09_07,teɔfil,e
4_09_07,teɔfil,i
4_09_07,teɔfil,t
4_09_07,teɔfil,ɔ
4_09_07,teɔfil,f
4_09_07,ɔ,ɔ
4_09_07,ʒə,ə
4_09_07,ʒə,ʒ
4_09_07,ve,e
4_09_07,ve,v
4_09_07,o,o
4_09_07,kʁej1,e
4_09_07,kʁej1,k
4_09_07,kʁej1,1
4_09_07,kʁej1,j
4_09_07,teɔfil,l
4_09_07,teɔfil,e
4_09_07,teɔfil,i
4_09_07,teɔfil,t
4_09_07,teɔfil,ɔ
4_09_07,teɔfil,f
4_09_07,e,e
4_09_07,mwa,a
4_09_07,mwa,m
4_09_07,mwa,w
4_09_07,ʒ,ʒ
4_09_07,0,0
4_09_07,ne,e
4_09_07,ne,n
4_09_07,pa,a
4_09_07,pa,p
4_09_07,y,y
4_09_07,vu,u
4_09_07,vu,v
4_09_07,m0ʒe,e
4_09_07,m0ʒe,m
4_09_07,m0ʒe,0
4_09_07,m0ʒe,ʒ
4_09_07,apʁɛ,a
4_09_07,apʁɛ,ɛ
4_09_07,apʁɛ,p
4_09_07,lə,l
4_09_07,lə,ə
4_09_07,pe,e
4_09_07,pe,p
4_09_07,aʃ,a
4_09_07,aʃ,ʃ
4_09_07,ə,ə
4_09_07,ʒ,ʒ
4_09_07,lə,l
4_09_07,lə,ə
4_09_07,fɛ,ɛ
4_09_07,fɛ,f
4_09_07,0ba,a
4_09_07,0ba,0
4_09_07,0ba,b
4_09_07,ɔ,ɔ
4_09_07,3,3
4_09_07,3pø,p
4_09_07,3pø,ø
4_09_07,3pø,3
4_09_07,mɛ,ɛ
4_09_07,mɛ,m
4_09_07,ʒ,ʒ
4_09_07,e,e
4_09_07,apʁi,a
4_09_07,apʁi,i
4_09_07,apʁi,p
4_09_07,yn,n
4_09_07,yn,y
4_09_07,fwa,a
4_09_07,fwa,f
4_09_07,fwa,w
4_09_07,mɛ,ɛ
4_09_07,mɛ,m
4_09_07,ʒ,ʒ
4_09_07,mə,ə
4_09_07,mə,m
4_09_07,ʁapɛl,a
4_09_07,ʁapɛl,l
4_09_07,ʁapɛl,ɛ
4_09_07,ʁapɛl,p
4_09_07,ply,l
4_09_07,ply,p
4_09_07,ply,y
4_09_07,vwala,a
4_09_07,vwala,a
4_09_07,vwala,l
4_09_07,vwala,v
4_09_07,vwala,w
4_09_07,sɥila,a
4_09_07,sɥila,l
4_09_07,sɥila,s
4_09_07,sɥila,i
4_09_07,sɥila,ɥ
4_09_07,ə,ə
4_09_07,mam0,a
4_09_07,mam0,m
4_09_07,mam0,m
4_09_07,mam0,0
4_09_07,ʁəgaʁd,a
4_09_07,ʁəgaʁd,ə
4_09_07,ʁəgaʁd,d
4_09_07,ʁəgaʁd,g
4_09_07,t1,t
4_09_07,t1,1
4_09_07,bato,a
4_09_07,bato,t
4_09_07,bato,o
4_09_07,bato,b
4_09_07,ɔ,ɔ
4_09_07,wi,i
4_09_07,wi,w
4_09_07,wi,i
4_09_07,wi,w
4_09_07,wi,i
4_09_07,wi,w
4_09_07,wi,i
4_09_07,wi,w
4_09_07,ʁəgaʁd,a
4_09_07,ʁəgaʁd,ə
4_09_07,ʁəgaʁd,d
4_09_07,ʁəgaʁd,g
4_09_07,sɛ,s
4_09_07,sɛ,ɛ
4_09_07,kɔm,k
4_09_07,kɔm,m
4_09_07,kɔm,ɔ
4_09_07,sa,a
4_09_07,sa,s
4_09_07,lɛ,l
4_09_07,lɛ,ɛ
4_09_07,bato,a
4_09_07,bato,t
4_09_07,bato,o
4_09_07,bato,b
4_09_07,2,2
4_09_07,il,l
4_09_07,il,i
4_09_07,ɛ,ɛ
4_09_07,tʁɛ,ɛ
4_09_07,tʁɛ,t
4_09_07,bj2,2
4_09_07,bj2,b
4_09_07,bj2,j
4_09_07,sɛ,s
4_09_07,sɛ,ɛ
4_09_07,kɔm,k
4_09_07,kɔm,m
4_09_07,kɔm,ɔ
4_09_07,sa,a
4_09_07,sa,s
4_09_07,sɛ,s
4_09_07,sɛ,ɛ
4_09_07,kɔm,k
4_09_07,kɔm,m
4_09_07,kɔm,ɔ
4_09_07,sa,a
4_09_07,sa,s
4_09_07,vwala,a
4_09_07,vwala,a
4_09_07,vwala,l
4_09_07,vwala,v
4_09_07,vwala,w
4_09_07,si,s
4_09_07,si,i
4_09_07,ʁəgaʁ,a
4_09_07,ʁəgaʁ,ə
4_09_07,ʁəgaʁ,g
4_09_07,ʁəgaʁd,a
4_09_07,ʁəgaʁd,ə
4_09_07,ʁəgaʁd,d
4_09_07,ʁəgaʁd,g
4_09_07,sa,a
4_09_07,sa,s
4_09_07,pø,p
4_09_07,pø,ø
4_09_07,ʁəgaʁd,a
4_09_07,ʁəgaʁd,ə
4_09_07,ʁəgaʁd,d
4_09_07,ʁəgaʁd,g
4_09_07,sa,a
4_09_07,sa,s
4_09_07,pø,p
4_09_07,pø,ø
4_09_07,s,s
4_09_07,plije,l
4_09_07,plije,e
4_09_07,plije,i
4_09_07,plije,p
4_09_07,plije,j
4_09_07,kɔm,k
4_09_07,kɔm,m
4_09_07,kɔm,ɔ
4_09_07,sa,a
4_09_07,sa,s
4_09_07,osi,s
4_09_07,osi,i
4_09_07,osi,o
4_09_07,si,s
4_09_07,si,i
4_09_07,t,t
4_09_07,a,a
4_09_07,0vi,i
4_09_07,0vi,0
4_09_07,0vi,v
4_09_07,ty,t
4_09_07,ty,y
4_09_07,a,a
4_09_07,0vij,i
4_09_07,0vij,0
4_09_07,0vij,v
4_09_07,0vij,j
4_09_07,dəpɥi,i
4_09_07,dəpɥi,ə
4_09_07,dəpɥi,p
4_09_07,dəpɥi,d
4_09_07,dəpɥi,ɥ
4_09_07,ty,t
4_09_07,ty,y
4_09_07,pø,p
4_09_07,pø,ø
4_09_07,fɛʁ,ɛ
4_09_07,fɛʁ,f
4_09_07,tu,t
4_09_07,tu,u
4_09_07,skə,s
4_09_07,skə,ə
4_09_07,skə,k
4_09_07,ty,t
4_09_07,ty,y
4_09_07,vø,v
4_09_07,vø,ø
4_09_07,ty,t
4_09_07,ty,y
4_09_07,pø,p
4_09_07,pø,ø
4_09_07,fɛʁ,ɛ
4_09_07,fɛʁ,f
4_09_07,vɛso,s
4_09_07,vɛso,ɛ
4_09_07,vɛso,v
4_09_07,vɛso,o
4_09_07,ty,t
4_09_07,ty,y
4_09_07,ty,t
4_09_07,ty,y
4_09_07,pø,p
4_09_07,pø,ø
4_09_07,d,d
4_09_07,ɛtʁ,ɛ
4_09_07,ɛtʁ,t
4_09_07,ty,t
4_09_07,ty,y
4_09_07,va,a
4_09_07,va,v
4_09_07,d,d
4_09_07,ɛtʁ,ɛ
4_09_07,ɛtʁ,t
4_09_07,ty,t
4_09_07,ty,y
4_09_07,pø,p
4_09_07,pø,ø
4_09_07,d,d
4_09_07,ɛ,ɛ
4_09_07,ty,t
4_09_07,ty,y
4_09_07,pø,p
4_09_07,pø,ø
4_09_07,ɛtʁ,ɛ
4_09_07,ɛtʁ,t
4_09_07,ty,t
4_09_07,ty,y
4_09_07,pø,p
4_09_07,pø,ø
4_09_07,ɛtʁ,ɛ
4_09_07,ɛtʁ,t
4_09_07,tʁ0sfɔʁme,e
4_09_07,tʁ0sfɔʁme,s
4_09_07,tʁ0sfɔʁme,t
4_09_07,tʁ0sfɔʁme,m
4_09_07,tʁ0sfɔʁme,0
4_09_07,tʁ0sfɔʁme,ɔ
4_09_07,tʁ0sfɔʁme,f
4_09_07,t1,t
4_09_07,t1,1
4_09_07,bato,a
4_09_07,bato,t
4_09_07,bato,o
4_09_07,bato,b
4_09_07,twa,a
4_09_07,twa,t
4_09_07,twa,w
4_09_07,twa,a
4_09_07,twa,t
4_09_07,twa,w
4_09_07,ty,t
4_09_07,ty,y
4_09_07,pø,p
4_09_07,pø,ø
4_09_07,lə,l
4_09_07,lə,ə
4_09_07,tʁ0sfɔʁme,e
4_09_07,tʁ0sfɔʁme,s
4_09_07,tʁ0sfɔʁme,t
4_09_07,tʁ0sfɔʁme,m
4_09_07,tʁ0sfɔʁme,0
4_09_07,tʁ0sfɔʁme,ɔ
4_09_07,tʁ0sfɔʁme,f
4_09_07,2,2
4_09_07,ʒ,ʒ
4_09_07,adɔʁ,a
4_09_07,adɔʁ,d
4_09_07,adɔʁ,ɔ
4_09_07,lɛ,l
4_09_07,lɛ,ɛ
4_09_07,zam0d,a
4_09_07,zam0d,d
4_09_07,zam0d,m
4_09_07,zam0d,0
4_09_07,zam0d,z
4_09_07,ʒə,ə
4_09_07,ʒə,ʒ
4_09_07,vø,v
4_09_07,vø,ø
4_09_07,lə,l
4_09_07,lə,ə
4_09_07,tʁ0sfɔʁme,e
4_09_07,tʁ0sfɔʁme,s
4_09_07,tʁ0sfɔʁme,t
4_09_07,tʁ0sfɔʁme,m
4_09_07,tʁ0sfɔʁme,0
4_09_07,tʁ0sfɔʁme,ɔ
4_09_07,tʁ0sfɔʁme,f
4_09_07,t1,t
4_09_07,t1,1
4_09_07,bato,a
4_09_07,bato,t
4_09_07,bato,o
4_09_07,bato,b
4_09_07,mam0,a
4_09_07,mam0,m
4_09_07,mam0,m
4_09_07,mam0,0
4_09_07,maʁsi,a
4_09_07,maʁsi,s
4_09_07,maʁsi,i
4_09_07,maʁsi,m
4_09_07,bj2,2
4_09_07,bj2,b
4_09_07,bj2,j
4_09_07,a,a
4_09_07,mwa,a
4_09_07,mwa,m
4_09_07,mwa,w
4_09_07,ʒ,ʒ
4_09_07,ve,e
4_09_07,ve,v
4_09_07,tu,t
4_09_07,tu,u
4_09_07,m0ʒe,e
4_09_07,m0ʒe,m
4_09_07,m0ʒe,0
4_09_07,m0ʒe,ʒ
4_09_07,mwa,a
4_09_07,mwa,m
4_09_07,mwa,w
4_09_07,ʒ,ʒ
4_09_07,adɔʁ,a
4_09_07,adɔʁ,d
4_09_07,adɔʁ,ɔ
4_09_07,sa,a
4_09_07,sa,s
4_09_07,mwa,a
4_09_07,mwa,m
4_09_07,mwa,w
4_09_07,sɛ,s
4_09_07,sɛ,ɛ
4_09_07,sa,a
4_09_07,sa,s
4_09_07,lɛ,l
4_09_07,lɛ,ɛ
4_09_07,zam0d,a
4_09_07,zam0d,d
4_09_07,zam0d,m
4_09_07,zam0d,0
4_09_07,zam0d,z
4_09_07,3,3
4_09_07,noval,a
4_09_07,noval,l
4_09_07,noval,n
4_09_07,noval,v
4_09_07,noval,o
4_09_07,sa,a
4_09_07,sa,s
4_09_07,sɛ,s
4_09_07,sɛ,ɛ
4_09_07,sa,a
4_09_07,sa,s
4_09_07,ʁɛz2,ɛ
4_09_07,ʁɛz2,2
4_09_07,ʁɛz2,z
4_09_07,dɛ,ɛ
4_09_07,dɛ,d
4_09_07,zetwal,a
4_09_07,zetwal,l
4_09_07,zetwal,e
4_09_07,zetwal,t
4_09_07,zetwal,w
4_09_07,zetwal,z
4_09_07,də,ə
4_09_07,də,d
4_09_07,la,a
4_09_07,la,l
4_09_07,mɔʁə,ə
4_09_07,mɔʁə,m
4_09_07,mɔʁə,ɔ
4_09_07,ɛː,ɛ
4_09_07,lə,l
4_09_07,lə,ə
4_09_07,dʒokɛʁ,ɛ
4_09_07,dʒokɛʁ,k
4_09_07,dʒokɛʁ,d
4_09_07,dʒokɛʁ,o
4_09_07,dʒokɛʁ,ʒ
4_09_07,lə,l
4_09_07,lə,ə
4_09_07,zokɛʁ,ɛ
4_09_07,zokɛʁ,k
4_09_07,zokɛʁ,o
4_09_07,zokɛʁ,z
4_09_07,0twan,a
4_09_07,0twan,t
4_09_07,0twan,0
4_09_07,0twan,n
4_09_07,0twan,w
4_09_07,1kɛ,ɛ
4_09_07,1kɛ,k
4_09_07,1kɛ,1
4_09_07,2ː,2
4_09_07,ɛka,a
4_09_07,ɛka,ɛ
4_09_07,ɛka,k
4_09_07,mam0,a
4_09_07,mam0,m
4_09_07,mam0,m
4_09_07,mam0,0
4_09_07,mam0,a
4_09_07,mam0,m
4_09_07,mam0,m
4_09_07,mam0,0
4_09_07,n1,n
4_09_07,n1,1
4_09_07,ʒ,ʒ
4_09_07,mə,ə
4_09_07,mə,m
4_09_07,ʁapɛl,a
4_09_07,ʁapɛl,l
4_09_07,ʁapɛl,ɛ
4_09_07,ʁapɛl,p
4_09_07,ply,l
4_09_07,ply,p
4_09_07,ply,y
4_09_07,mam0,a
4_09_07,mam0,m
4_09_07,mam0,m
4_09_07,mam0,0
4_09_07,2ː,2
4_09_07,mam0,a
4_09_07,mam0,m
4_09_07,mam0,m
4_09_07,mam0,0
4_09_07,2ː,2
4_09_07,2ː,2
4_09_07,pa,a
4_09_07,pa,p
4_09_07,ana,a
4_09_07,ana,a
4_09_07,ana,n
4_09_07,mam,a
4_09_07,mam,m
4_09_07,mam,m
4_09_07,mɛʃ0,ɛ
4_09_07,mɛʃ0,m
4_09_07,mɛʃ0,0
4_09_07,mɛʃ0,ʃ
4_09_07,mmmm,m
4_09_07,mmmm,m
4_09_07,mmmm,m
4_09_07,mmmm,m
4_09_07,av0,a
4_09_07,av0,0
4_09_07,av0,v
4_09_07,il,l
4_09_07,il,i
4_09_07,ɛ,ɛ
4_09_07,ʒ0ti,i
4_09_07,ʒ0ti,t
4_09_07,ʒ0ti,0
4_09_07,ʒ0ti,ʒ
4_09_07,apʁɛ,a
4_09_07,apʁɛ,ɛ
4_09_07,apʁɛ,p
4_09_07,il,l
4_09_07,il,i
4_09_07,ɛ,ɛ
4_09_07,meʃ0,e
4_09_07,meʃ0,m
4_09_07,meʃ0,0
4_09_07,meʃ0,ʃ
4_09_07,də,ə
4_09_07,də,d
4_09_07,la,a
4_09_07,la,l
4_09_07,mɔʁ,m
4_09_07,mɔʁ,ɔ
4_09_07,b2,2
4_09_07,b2,b
4_09_07,sɛ,s
4_09_07,sɛ,ɛ
4_09_07,3,3
4_09_07,s1,s
4_09_07,s1,1
4_09_07,mɛtʁ,ɛ
4_09_07,mɛtʁ,t
4_09_07,mɛtʁ,m
4_09_07,la,a
4_09_07,la,l
4_09_07,1,1
4_09_07,diʁɛ,i
4_09_07,diʁɛ,ɛ
4_09_07,diʁɛ,d
4_09_07,pa,a
4_09_07,pa,p
4_09_07,vʁɛm0,ɛ
4_09_07,vʁɛm0,m
4_09_07,vʁɛm0,0
4_09_07,vʁɛm0,v
4_09_07,mɛ,ɛ
4_09_07,mɛ,m
4_09_07,il,l
4_09_07,il,i
4_09_07,ɛ,ɛ
4_09_07,vjø,v
4_09_07,vjø,j
4_09_07,vjø,ø
4_09_07,mɛ,ɛ
4_09_07,mɛ,m
4_09_07,ə,ə
4_09_07,mɛ,ɛ
4_09_07,mɛ,m
4_09_07,il,l
4_09_07,il,i
4_09_07,a,a
4_09_07,dɛ,ɛ
4_09_07,dɛ,d
4_09_07,puvwaʁ,a
4_09_07,puvwaʁ,p
4_09_07,puvwaʁ,u
4_09_07,puvwaʁ,v
4_09_07,puvwaʁ,w
4_09_07,ɔ,ɔ
4_09_07,wɛ,ɛ
4_09_07,wɛ,w
4_09_07,i,i
4_09_07,s1,s
4_09_07,s1,1
4_09_07,ply,l
4_09_07,ply,p
4_09_07,ply,y
4_09_07,fɔʁ,ɔ
4_09_07,fɔʁ,f
4_09_07,wi,i
4_09_07,wi,w
4_09_07,dʒɛdaj,a
4_09_07,dʒɛdaj,ɛ
4_09_07,dʒɛdaj,d
4_09_07,dʒɛdaj,d
